class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Sitting,0.3376646041870117,0.41519469022750854,-0.3349413275718689,0.9996628761291504,0.352927565574646,0.36443406343460083,-0.36993855237960815,0.9993890523910522,0.36519747972488403,0.36310112476348877,-0.3695964515209198,0.9993593096733093,0.37980446219444275,0.36209651827812195,-0.3697204291820526,0.9994370341300964,0.331586092710495,0.3666093051433563,-0.32457447052001953,0.9993264675140381,0.32593441009521484,0.3670642375946045,-0.3243180513381958,0.9992436170578003,0.3205772042274475,0.3675808906555176,-0.32444289326667786,0.9993458390235901,0.4220294952392578,0.3777509331703186,-0.3772469758987427,0.9997346997261047,0.3389755189418793,0.3824869394302368,-0.1663070023059845,0.9994692206382751,0.3611869812011719,0.4635583162307739,-0.3278302848339081,0.9999387264251709,0.33660808205604553,0.4696590304374695,-0.2666517496109009,0.9999066591262817,0.540546178817749,0.6175028085708618,-0.31909939646720886,0.9993146657943726,0.2997114658355713,0.6156687140464783,-0.052361033856868744,0.9999045133590698,0.6222730278968811,0.8745002150535583,-0.21608063578605652,0.943218469619751,0.2545703053474426,0.8773607015609741,0.0256686769425869,0.868878185749054,0.6131833791732788,1.1294828653335571,-0.13731256127357483,0.25620368123054504,0.17927256226539612,1.004685640335083,-0.2592242360115051,0.846981942653656,0.6259453296661377,1.22334885597229,-0.1582346111536026,0.18495021760463715,0.13441002368927002,1.0300029516220093,-0.3015685975551605,0.806651771068573,0.5948201417922974,1.2168662548065186,-0.1851387619972229,0.24302493035793304,0.14579755067825317,1.0262922048568726,-0.3628687560558319,0.8496260643005371,0.584687352180481,1.1799958944320679,-0.14496009051799774,0.2927439212799072,0.1689523160457611,1.0096502304077148,-0.29730311036109924,0.8661597967147827,0.524134635925293,1.1819106340408325,-0.059381283819675446,0.017830315977334976,0.3656236529350281,1.197714924812317,0.061504561454057693,0.033447664231061935,0.5366541743278503,1.6019625663757324,-0.010921626351773739,0.0008880113600753248,0.38411930203437805,1.605283498764038,0.0843985378742218,0.0010484547819942236,0.5480397939682007,1.984442949295044,0.335614949464798,2.7650499760056846e-05,0.4021233916282654,1.9916112422943115,0.322270005941391,1.2397891623550095e-05,0.5556479692459106,2.040288209915161,0.35360777378082275,5.387255805544555e-05,0.4037075936794281,2.051027297973633,0.33659982681274414,3.691703750519082e-05,0.5267764925956726,2.1141083240509033,0.10184171050786972,3.116506559308618e-05,0.42215442657470703,2.119706153869629,0.05418458580970764,1.9024473658646457e-05
Sitting,0.3712327778339386,0.4211662709712982,-0.3383755385875702,0.9996938705444336,0.3889928460121155,0.3683324158191681,-0.36216360330581665,0.999444842338562,0.4007401466369629,0.3669443726539612,-0.3618916869163513,0.9994179010391235,0.4121285080909729,0.3664091229438782,-0.36203107237815857,0.9994880557060242,0.36508023738861084,0.371004581451416,-0.3217114806175232,0.9993875622749329,0.35892146825790405,0.3712725341320038,-0.3214094638824463,0.9993124008178711,0.35400211811065674,0.37190115451812744,-0.3215917944908142,0.9994052648544312,0.441842257976532,0.3826729357242584,-0.3025127947330475,0.999757707118988,0.367520809173584,0.38604867458343506,-0.11862289905548096,0.9995162487030029,0.3957778811454773,0.4657856523990631,-0.32143086194992065,0.9999428987503052,0.3659217953681946,0.471332848072052,-0.26532983779907227,0.9999133944511414,0.5568206906318665,0.6492608189582825,-0.28029489517211914,0.9993393421173096,0.3228270411491394,0.6367819905281067,-0.03338620811700821,0.9998974800109863,0.5807889699935913,0.972321629524231,-0.2735276520252228,0.9210473299026489,0.2746180295944214,0.9394404888153076,-0.026659706607460976,0.8226807713508606,0.5460376739501953,1.2699921131134033,-0.281836599111557,0.2377004623413086,0.19889840483665466,1.104042887687683,-0.3166009783744812,0.7720247507095337,0.5449057221412659,1.3573248386383057,-0.32194191217422485,0.1742405891418457,0.1655704230070114,1.1747980117797852,-0.3658663034439087,0.7397081851959229,0.512946367263794,1.353644847869873,-0.3282473683357239,0.23194420337677002,0.1861342340707779,1.1672581434249878,-0.41532617807388306,0.7866182327270508,0.510286808013916,1.3149389028549194,-0.28613609075546265,0.27572697401046753,0.20240254700183868,1.1444450616836548,-0.35115259885787964,0.8020814061164856,0.516884982585907,1.26642906665802,-0.07817333936691284,0.016265401616692543,0.3594217300415039,1.2458022832870483,0.08096351474523544,0.030461767688393593,0.5041958093643188,1.7378395795822144,-0.04033578187227249,0.0008828148129396141,0.36040958762168884,1.7140923738479614,0.1443113535642624,0.000970690802205354,0.5023794174194336,2.1482300758361816,0.2982560694217682,3.315582580398768e-05,0.3577738404273987,2.135148525238037,0.37741410732269287,1.2542115655378439e-05,0.5129168629646301,2.2129878997802734,0.3154943883419037,5.483335553435609e-05,0.35780301690101624,2.2046051025390625,0.392080157995224,3.7122015783097595e-05,0.45291978120803833,2.2839460372924805,0.029476085677742958,3.986007141065784e-05,0.3553091287612915,2.277712345123291,0.08879013359546661,2.073227551591117e-05
Sitting,0.38386061787605286,0.424214631319046,-0.40547284483909607,0.9997134208679199,0.40178027749061584,0.3711729347705841,-0.39810866117477417,0.9994710087776184,0.413674533367157,0.3701668083667755,-0.3979049324989319,0.999450147151947,0.4255144000053406,0.37010934948921204,-0.39808177947998047,0.9995118379592896,0.3767121434211731,0.37313032150268555,-0.3771328926086426,0.9994205236434937,0.37122368812561035,0.37330278754234314,-0.3767419755458832,0.9993531107902527,0.36709100008010864,0.37380561232566833,-0.37692803144454956,0.9994358420372009,0.4517529606819153,0.3875199258327484,-0.2864590883255005,0.999758243560791,0.3755398392677307,0.38855835795402527,-0.14812450110912323,0.999535083770752,0.40902453660964966,0.4674270749092102,-0.354733407497406,0.9999407529830933,0.3769938051700592,0.47166913747787476,-0.3225622773170471,0.9999128580093384,0.5640465617179871,0.6588205099105835,-0.23537588119506836,0.9993522763252258,0.3296158015727997,0.6390044093132019,-0.09733892977237701,0.9998840093612671,0.5804230570793152,0.9905544519424438,-0.23389902710914612,0.8864694833755493,0.2997795343399048,0.944432258605957,-0.038197293877601624,0.7733414769172668,0.5440016984939575,1.2893731594085693,-0.24801845848560333,0.21767394244670868,0.31250593066215515,1.1971980333328247,-0.19161714613437653,0.6974891424179077,0.5430210828781128,1.3812063932418823,-0.2898179590702057,0.16089248657226562,0.30401262640953064,1.2894309759140015,-0.23018351197242737,0.6688670516014099,0.5089721083641052,1.3780452013015747,-0.2983115613460541,0.21585431694984436,0.3280728757381439,1.2907270193099976,-0.26922598481178284,0.7129859924316406,0.5070470571517944,1.3345848321914673,-0.25469833612442017,0.25492021441459656,0.33407410979270935,1.2557470798492432,-0.2142440527677536,0.7271128296852112,0.5153999924659729,1.2657674551010132,-0.07260383665561676,0.01488509215414524,0.3583051562309265,1.2467681169509888,0.07563161849975586,0.02773316018283367,0.5042387247085571,1.742376685142517,-0.04015083983540535,0.0008379248902201653,0.3630087673664093,1.7225892543792725,0.12920843064785004,0.0008893584599718451,0.49575838446617126,2.1573050022125244,0.2932618260383606,3.702775575220585e-05,0.35718807578086853,2.151394844055176,0.3673070967197418,1.2374823199934326e-05,0.5040518045425415,2.2199618816375732,0.3112665116786957,5.5400505516445264e-05,0.35638076066970825,2.2236878871917725,0.383248507976532,3.688732977025211e-05,0.44948115944862366,2.307542324066162,0.021025579422712326,4.222906500217505e-05,0.3578045964241028,2.296154737472534,0.08528359234333038,2.2106441974756308e-05
Sitting,0.3847849369049072,0.4277700185775757,-0.39061611890792847,0.9997225403785706,0.40206170082092285,0.37474143505096436,-0.39355164766311646,0.99947589635849,0.4135019779205322,0.3740054666996002,-0.39332160353660583,0.9994617700576782,0.42542409896850586,0.37396562099456787,-0.3934997618198395,0.9995167851448059,0.38001686334609985,0.37630751729011536,-0.36596792936325073,0.999434232711792,0.37537992000579834,0.376261830329895,-0.36561912298202515,0.9993748664855957,0.37045881152153015,0.3767092525959015,-0.3657853901386261,0.9994513392448425,0.45407167077064514,0.3904045522212982,-0.2974141240119934,0.9997434020042419,0.3810378313064575,0.39010417461395264,-0.1494380384683609,0.9995431900024414,0.40880054235458374,0.46951353549957275,-0.3503880798816681,0.9999327659606934,0.3794112503528595,0.4725945293903351,-0.3098653554916382,0.9999068975448608,0.5655205845832825,0.65745609998703,-0.23656170070171356,0.9993228912353516,0.3329150080680847,0.638800323009491,-0.09444122016429901,0.9998742938041687,0.5854138135910034,0.9885208010673523,-0.20042482018470764,0.8365680575370789,0.30591779947280884,0.9399030208587646,-0.03397483006119728,0.7347167134284973,0.559623122215271,1.285725712776184,-0.21901695430278778,0.1975383460521698,0.33091408014297485,1.1868833303451538,-0.11325172334909439,0.6303063035011292,0.5636962056159973,1.377682089805603,-0.25424519181251526,0.1468648761510849,0.32879066467285156,1.2739745378494263,-0.1454283744096756,0.604853630065918,0.5308670401573181,1.3769245147705078,-0.2709391713142395,0.1978704333305359,0.3507504463195801,1.272351861000061,-0.18071165680885315,0.646306574344635,0.5258022546768188,1.3324331045150757,-0.22693324089050293,0.23300325870513916,0.35410699248313904,1.238399624824524,-0.13362398743629456,0.6592124700546265,0.5160192251205444,1.2592726945877075,-0.07232572883367538,0.013551224954426289,0.35973793268203735,1.2430551052093506,0.07518710941076279,0.02521900087594986,0.5076073408126831,1.739732027053833,-0.050538428127765656,0.000789215206168592,0.3647623062133789,1.724553108215332,0.12176801264286041,0.0008187040803022683,0.5014795660972595,2.162747621536255,0.28098344802856445,4.168524537817575e-05,0.36386194825172424,2.163142681121826,0.3636494278907776,1.2653011253860313e-05,0.50947105884552,2.2257516384124756,0.29905515909194946,5.7107259635813534e-05,0.3634890913963318,2.2336504459381104,0.37972837686538696,3.8069261790951714e-05,0.45896854996681213,2.310300588607788,0.004058665595948696,4.612268094206229e-05,0.3666531443595886,2.3088722229003906,0.04848046600818634,2.483762364136055e-05
Sitting,0.3846692442893982,0.43057864904403687,-0.3768349289894104,0.9997304081916809,0.4007446765899658,0.37829890847206116,-0.3769022226333618,0.9994797110557556,0.4117949903011322,0.3778247535228729,-0.3766651451587677,0.9994727373123169,0.423687607049942,0.3777199685573578,-0.3768347203731537,0.9995198249816895,0.38170865178108215,0.37968766689300537,-0.35100480914115906,0.9994456768035889,0.37740105390548706,0.3795608580112457,-0.3506774306297302,0.9993957281112671,0.37257248163223267,0.3800593614578247,-0.3508783280849457,0.9994661808013916,0.45489877462387085,0.39332079887390137,-0.2989199459552765,0.9997313022613525,0.3858802020549774,0.3928719758987427,-0.142704039812088,0.9995526671409607,0.4071151316165924,0.47201165556907654,-0.3341218829154968,0.9999247193336487,0.3809015154838562,0.4740566611289978,-0.2943759262561798,0.9999009370803833,0.5675974488258362,0.6567960381507874,-0.22360551357269287,0.9992948770523071,0.3361775279045105,0.6402180790901184,-0.09388459473848343,0.9998646974563599,0.5867716670036316,0.9849347472190857,-0.17156340181827545,0.7989762425422668,0.30440324544906616,0.9387348890304565,-0.02853371761739254,0.6973153948783875,0.5720348358154297,1.2644164562225342,-0.20320269465446472,0.1800694614648819,0.32400816679000854,1.1831262111663818,-0.11525709927082062,0.5711553692817688,0.5793544054031372,1.3520632982254028,-0.2475040853023529,0.13506388664245605,0.318297803401947,1.2658627033233643,-0.14907775819301605,0.5489388704299927,0.5492157936096191,1.3507930040359497,-0.2692093253135681,0.18313546478748322,0.3396552503108978,1.2627437114715576,-0.18812468647956848,0.5889090299606323,0.5439909100532532,1.309983253479004,-0.21946780383586884,0.21464678645133972,0.3452664613723755,1.2305753231048584,-0.13773983716964722,0.6005575060844421,0.5168048143386841,1.25862717628479,-0.06726151704788208,0.01231386885046959,0.3617291748523712,1.2427374124526978,0.07014942914247513,0.02290276251733303,0.5086740255355835,1.7404816150665283,-0.05728771165013313,0.0007792135002091527,0.36631327867507935,1.7245179414749146,0.08985975384712219,0.0007755192345939577,0.504784107208252,2.1722588539123535,0.24615366756916046,5.0309288781136274e-05,0.3670665919780731,2.1680197715759277,0.2824729084968567,1.3922502148489002e-05,0.5124080181121826,2.2369134426116943,0.26100027561187744,6.274462793953717e-05,0.36688148975372314,2.237752676010132,0.2937193512916565,4.114744660910219e-05,0.4646998345851898,2.313926935195923,-0.027414362877607346,5.541481732507236e-05,0.37182921171188354,2.310573101043701,-0.02146800421178341,2.840765409928281e-05
Sitting,0.38578492403030396,0.4303992688655853,-0.3734755516052246,0.9997446537017822,0.4020323157310486,0.37817004323005676,-0.3728538155555725,0.9995021224021912,0.4126841127872467,0.3777656853199005,-0.3726028800010681,0.9995003342628479,0.4243355393409729,0.37766554951667786,-0.3726743757724762,0.9995397925376892,0.38412171602249146,0.3795486092567444,-0.34490686655044556,0.9994701743125916,0.3799893856048584,0.3794633150100708,-0.3445536196231842,0.9994285106658936,0.3753214180469513,0.3799822926521301,-0.344759464263916,0.9994910955429077,0.45702606439590454,0.3941846489906311,-0.3076513409614563,0.9997344613075256,0.3899812698364258,0.3935219347476959,-0.14292320609092712,0.9995707273483276,0.4068538248538971,0.4719648063182831,-0.3328004777431488,0.9999203085899353,0.382534384727478,0.4732198119163513,-0.2922694981098175,0.9998971223831177,0.5681995749473572,0.6609956622123718,-0.22623293101787567,0.9992166757583618,0.33961760997772217,0.6402544975280762,-0.10113664716482162,0.9998340010643005,0.5900376439094543,0.9853296279907227,-0.17188552021980286,0.7526437640190125,0.3052605986595154,0.9397377967834473,-0.019268028438091278,0.6486241221427917,0.5723819732666016,1.2553110122680664,-0.20177611708641052,0.16695480048656464,0.31648367643356323,1.1669166088104248,-0.14441750943660736,0.5193130970001221,0.5810142755508423,1.3387036323547363,-0.23825320601463318,0.12826566398143768,0.3061729669570923,1.2446032762527466,-0.18377847969532013,0.5013570189476013,0.5540766716003418,1.33573317527771,-0.2578759789466858,0.17611166834831238,0.3265356123447418,1.2389819622039795,-0.2268633395433426,0.5417313575744629,0.5479920506477356,1.296513557434082,-0.21215176582336426,0.20430640876293182,0.3346012532711029,1.2088561058044434,-0.1704123467206955,0.5520003437995911,0.5170480012893677,1.2594645023345947,-0.05776964873075485,0.011173914186656475,0.3617422878742218,1.241184949874878,0.060755591839551926,0.020749976858496666,0.5039647817611694,1.7382222414016724,-0.06360960751771927,0.0007460266351699829,0.3631506860256195,1.719982385635376,0.05713076516985893,0.0007193438359536231,0.4987919330596924,2.1716480255126953,0.22153322398662567,5.386175325838849e-05,0.3616873621940613,2.1610655784606934,0.22435081005096436,1.3627076441480312e-05,0.5060272216796875,2.237368106842041,0.23389610648155212,6.557228334713727e-05,0.361316055059433,2.230414867401123,0.23270198702812195,4.004177390015684e-05,0.4580609202384949,2.3075153827667236,-0.057184647768735886,6.12875446677208e-05,0.3666785955429077,2.299715280532837,-0.07864312827587128,3.0288691050373018e-05
Sitting,0.39002734422683716,0.4301101565361023,-0.44552841782569885,0.9997429251670837,0.40650296211242676,0.37807124853134155,-0.45438331365585327,0.9994844794273376,0.41741371154785156,0.3776896595954895,-0.4541934132575989,0.9994884133338928,0.42902183532714844,0.37762781977653503,-0.45411357283592224,0.9995139837265015,0.3877764344215393,0.37950605154037476,-0.42472904920578003,0.9994618892669678,0.3833354711532593,0.37946972250938416,-0.4244769215583801,0.9994338750839233,0.3783603310585022,0.38004714250564575,-0.42468875646591187,0.9994892477989197,0.4604731500148773,0.39505326747894287,-0.37706395983695984,0.9996976256370544,0.3917754888534546,0.39444679021835327,-0.22696582973003387,0.9995588660240173,0.41162505745887756,0.4719836711883545,-0.4089199900627136,0.9999022483825684,0.3862070143222809,0.4731926918029785,-0.3664422631263733,0.9998785257339478,0.5699610710144043,0.6620426177978516,-0.2665756940841675,0.9989261031150818,0.3416230082511902,0.6407991051673889,-0.15430977940559387,0.9997889995574951,0.5907135009765625,0.986228883266449,-0.17256031930446625,0.7041745781898499,0.3057365417480469,0.9400361180305481,-0.0395943745970726,0.6178075075149536,0.5728912949562073,1.256551742553711,-0.1975998431444168,0.15420813858509064,0.32235026359558105,1.1553219556808472,-0.16397738456726074,0.4743519425392151,0.5812950134277344,1.3340953588485718,-0.2320176661014557,0.12025302648544312,0.3156353831291199,1.2320942878723145,-0.20070144534111023,0.45890912413597107,0.5600706934928894,1.3294864892959595,-0.25205403566360474,0.1662568897008896,0.33186429738998413,1.2226555347442627,-0.24422495067119598,0.4996213912963867,0.5537606477737427,1.2905991077423096,-0.2082826793193817,0.19220386445522308,0.3389548659324646,1.1928821802139282,-0.19026532769203186,0.5087761878967285,0.5235669612884521,1.2557250261306763,-0.05808527395129204,0.010166291147470474,0.36711230874061584,1.2396347522735596,0.06097088381648064,0.01884355954825878,0.50603848695755,1.7291680574417114,-0.09679372608661652,0.0007234701770357788,0.3641830384731293,1.7164398431777954,0.06618787348270416,0.0006715729250572622,0.5006802082061768,2.1600804328918457,0.1898493468761444,6.0070819017710164e-05,0.36408326029777527,2.154942512512207,0.2476004809141159,1.4209048458724283e-05,0.5075348615646362,2.2241384983062744,0.2023760825395584,7.025917147984728e-05,0.36416327953338623,2.223013401031494,0.25734394788742065,4.20740652771201e-05,0.46058717370033264,2.300957441329956,-0.09981515258550644,6.832420331193134e-05,0.36980539560317993,2.294295072555542,-0.05594858527183533,3.88863954867702e-05
Sitting,0.39426296949386597,0.4305698871612549,-0.45763063430786133,0.9997516870498657,0.4115021228790283,0.378461629152298,-0.45736193656921387,0.9994908571243286,0.4227493405342102,0.37808188796043396,-0.45721474289894104,0.9995011687278748,0.43472665548324585,0.37807977199554443,-0.45713648200035095,0.9995129108428955,0.39144617319107056,0.3800702393054962,-0.43315085768699646,0.9994754195213318,0.3870459198951721,0.38013148307800293,-0.43293243646621704,0.9994588494300842,0.38186997175216675,0.38083818554878235,-0.43318766355514526,0.9995049238204956,0.4643018841743469,0.39625003933906555,-0.3678109049797058,0.9996858835220337,0.3937780261039734,0.39595022797584534,-0.22829671204090118,0.9995695948600769,0.41670703887939453,0.47315478324890137,-0.41241756081581116,0.9998936057090759,0.3898710310459137,0.4742414355278015,-0.37752705812454224,0.9998730421066284,0.5713318586349487,0.6711017489433289,-0.24874961376190186,0.99873948097229,0.3433702290058136,0.6425783634185791,-0.1643911451101303,0.9997494220733643,0.5923946499824524,0.9947599768638611,-0.1720321923494339,0.6544947028160095,0.3062175214290619,0.9445499777793884,-0.10421029478311539,0.5835795998573303,0.574667751789093,1.2737280130386353,-0.1966446042060852,0.14182211458683014,0.3120303750038147,1.1619584560394287,-0.2710809111595154,0.4328329861164093,0.5839027166366577,1.3524906635284424,-0.22924375534057617,0.11249047517776489,0.3019811511039734,1.2413525581359863,-0.3148607611656189,0.42009007930755615,0.5642691850662231,1.34883451461792,-0.2533673942089081,0.15682870149612427,0.32078036665916443,1.2340596914291382,-0.35515812039375305,0.4609946012496948,0.5570520162582397,1.3095051050186157,-0.20998254418373108,0.18038974702358246,0.3292715549468994,1.2036337852478027,-0.2956748604774475,0.4689139127731323,0.5239191055297852,1.2592618465423584,-0.05195273086428642,0.009279368445277214,0.3673935532569885,1.2435756921768188,0.054523974657058716,0.017131611704826355,0.5063452124595642,1.7318717241287231,-0.09205204993486404,0.0007286231848411262,0.3637555241584778,1.7214467525482178,0.043775640428066254,0.0006330597680062056,0.4985361695289612,2.166422128677368,0.18594518303871155,6.775487418053672e-05,0.3622167110443115,2.1605544090270996,0.19652150571346283,1.4901442227710504e-05,0.5049087405204773,2.232138156890869,0.1977565735578537,7.590363384224474e-05,0.3625265955924988,2.230867624282837,0.20336544513702393,4.3380034185247496e-05,0.45749130845069885,2.3096063137054443,-0.10100845992565155,7.703896699240431e-05,0.3689631521701813,2.2972326278686523,-0.11165287345647812,4.513916064752266e-05
Sitting,0.3940884470939636,0.43047070503234863,-0.47527265548706055,0.9997531771659851,0.41104793548583984,0.3783765137195587,-0.48246821761131287,0.9994843602180481,0.42209404706954956,0.37802454829216003,-0.4823053777217865,0.9995008707046509,0.43418583273887634,0.378054678440094,-0.48222312331199646,0.9994999170303345,0.39198845624923706,0.37998291850090027,-0.45304083824157715,0.9994724988937378,0.38741055130958557,0.3800537884235382,-0.4528920650482178,0.9994689226150513,0.3822955787181854,0.380764901638031,-0.45316386222839355,0.9995075464248657,0.4651833176612854,0.3967798352241516,-0.40236204862594604,0.9996625185012817,0.39573654532432556,0.39603734016418457,-0.255185067653656,0.9995665550231934,0.41532644629478455,0.47321197390556335,-0.43896427750587463,0.9998794794082642,0.3897852897644043,0.4742351472377777,-0.3970984220504761,0.9998600482940674,0.5720403790473938,0.6746823787689209,-0.2891998887062073,0.9985094666481018,0.3438475728034973,0.6445916295051575,-0.1861271858215332,0.9996946454048157,0.5934737920761108,0.9997286200523376,-0.20943376421928406,0.613389790058136,0.30559515953063965,0.9500235915184021,-0.09510088711977005,0.5539382100105286,0.5753616690635681,1.2950003147125244,-0.23298101127147675,0.13107042014598846,0.30846887826919556,1.176156997680664,-0.24934561550617218,0.3949448764324188,0.5902293920516968,1.3676223754882812,-0.26417407393455505,0.1057802364230156,0.297943651676178,1.2563557624816895,-0.28920117020606995,0.38421064615249634,0.5698716044425964,1.3649929761886597,-0.29340294003486633,0.1488124281167984,0.3159371018409729,1.2497668266296387,-0.33319514989852905,0.42489710450172424,0.5618084669113159,1.3247359991073608,-0.24845917522907257,0.17015887796878815,0.32443666458129883,1.2185546159744263,-0.27547115087509155,0.43189889192581177,0.5247116088867188,1.2676498889923096,-0.052374910563230515,0.008473082445561886,0.36769574880599976,1.24904203414917,0.05494615435600281,0.015595396980643272,0.5052518248558044,1.7441575527191162,-0.09324611723423004,0.0007326955674216151,0.3622511625289917,1.7321585416793823,0.05376787856221199,0.0005966531462036073,0.49484872817993164,2.1818909645080566,0.19765090942382812,7.660751725779846e-05,0.3586868941783905,2.174215316772461,0.22561140358448029,1.5745132259326056e-05,0.5014153122901917,2.2484326362609863,0.21066240966320038,8.38815831230022e-05,0.35915765166282654,2.2445712089538574,0.23432764410972595,4.570156306726858e-05,0.4518449902534485,2.3260347843170166,-0.08715377748012543,8.64403264131397e-05,0.3638232350349426,2.3147850036621094,-0.07833381742238998,5.202545435167849e-05
Sitting,0.39508622884750366,0.42928463220596313,-0.4601467251777649,0.99974524974823,0.41217708587646484,0.3777044415473938,-0.46733933687210083,0.9994500279426575,0.4234275221824646,0.3773185610771179,-0.4672088027000427,0.999477744102478,0.43550577759742737,0.3774511516094208,-0.46712103486061096,0.9994514584541321,0.39279717206954956,0.3794117271900177,-0.4376452565193176,0.9994522333145142,0.387856125831604,0.3796294033527374,-0.43751639127731323,0.999467670917511,0.3825291395187378,0.3804340064525604,-0.4378185272216797,0.9994974732398987,0.4664711058139801,0.3966973125934601,-0.3862062692642212,0.9996154308319092,0.396085649728775,0.3957993686199188,-0.23738324642181396,0.9995529651641846,0.41608333587646484,0.4727868437767029,-0.42250141501426697,0.999854326248169,0.39044496417045593,0.4732367694377899,-0.3803606927394867,0.9998406171798706,0.5732161998748779,0.6723887324333191,-0.28032660484313965,0.9981319308280945,0.34389030933380127,0.644261360168457,-0.16382968425750732,0.9996458292007446,0.5940349102020264,0.9946983456611633,-0.2024138867855072,0.5712984800338745,0.3068569302558899,0.9504404664039612,-0.07428138703107834,0.5328656435012817,0.5807874202728271,1.2878923416137695,-0.22914521396160126,0.12017764896154404,0.3211575150489807,1.1696425676345825,-0.24596747756004333,0.361492395401001,0.5913943648338318,1.363884449005127,-0.26021623611450195,0.09832528978586197,0.3160727620124817,1.2481117248535156,-0.28492408990859985,0.3526645600795746,0.5715193152427673,1.3629523515701294,-0.288605272769928,0.13921183347702026,0.3333270847797394,1.2390004396438599,-0.32061031460762024,0.3934614956378937,0.5639334917068481,1.3221052885055542,-0.24414575099945068,0.15852752327919006,0.33996307849884033,1.2081043720245361,-0.2673637270927429,0.39914628863334656,0.5288269519805908,1.2654027938842773,-0.0527660958468914,0.007727619726210833,0.37163737416267395,1.2499336004257202,0.05531611293554306,0.014194772578775883,0.5091539025306702,1.7389968633651733,-0.11885223537683487,0.0007862542988732457,0.36524537205696106,1.7313677072525024,0.04054282233119011,0.0005956166423857212,0.5003143548965454,2.1771960258483887,0.14531561732292175,8.784121018834412e-05,0.36256465315818787,2.1755177974700928,0.16859722137451172,1.9475643057376146e-05,0.5075244903564453,2.243655204772949,0.1561654955148697,9.262328239856288e-05,0.36381903290748596,2.246856451034546,0.172614187002182,5.366977347875945e-05,0.45352640748023987,2.323557138442993,-0.1433219611644745,0.00010206180741079152,0.3663315176963806,2.315058708190918,-0.1353599578142166,6.65152765577659e-05
